x,y
0.46502750732594045,582.0774551557216
0.9855187605982016,547.3460711350594
1.5060100138704628,604.6031276243427
2.026501267142724,536.0889309147624
2.5469925204149853,604.7250941922817
3.0674837736872465,483.95871313332447
3.5879750269595077,407.674547634988
4.108466280231768,490.8853752056325
4.62895753350403,510.5515399784645
5.149448786776292,515.0149884850563
5.6699400400485525,488.24704175067757
6.190431293320813,421.28156563689765
6.710922546593075,556.0048593469256
7.2314137998653365,457.2855498288766
7.751905053137597,402.6114666273777
8.272396306409858,351.65824576623544
8.79288755968212,426.37803170057606
9.313378812954381,480.9376560134779
9.833870066226643,450.7322012594234
10.354361319498903,406.0725707563502
10.874852572771164,450.7828798246986
11.395343826043426,405.1735398692139
11.915835079315686,453.2346531000494
12.436326332587948,382.4001081938744
12.95681758586021,322.8768350662125
13.477308839132471,386.9932934818099
13.997800092404733,419.95433785172827
14.518291345676992,282.59204371780464
15.038782598949254,410.0133067786667
15.559273852221516,338.60308750813294
16.079765105493777,315.34460215347184
16.60025635876604,288.26656706752794
17.1207476120383,320.8167777248912
17.641238865310562,302.8122556506057
18.161730118582824,386.2678920521503
18.682221371855086,308.57883318323087
19.202712625127347,332.0446995795584
19.7232038783996,303.84202059438576
20.243695131671863,325.20395387551366
20.764186384944125,230.32276897965772
21.284677638216387,296.2147168952225
21.80516889148865,302.6409284998093
22.32566014476091,250.47997166305805
22.84615139803317,267.47144995984786
23.366642651305433,259.82856013775546
23.887133904577695,215.58282201088284
24.407625157849957,281.76376688543894
24.928116411122218,223.06122285587094
25.44860766439448,190.33712314648648
25.96909891766674,236.7900421307209
26.489590170939003,254.56355473476918
27.010081424211265,285.68005069485685
27.530572677483526,222.0901235174988
28.05106393075578,189.7861557536351
28.571555184028043,235.71874849462185
29.092046437300304,195.90088863302975
29.612537690572566,252.7292592512203
30.133028943844828,162.47149795763067
30.65352019711709,216.927375844243
31.17401145038935,144.57286978317546
31.694502703661612,191.0074488012737
32.214993956933874,170.65154139484306
32.735485210206136,150.08297624491428
33.2559764634784,191.68070871573707
33.77646771675066,194.42218134242793
34.29695897002292,227.35075570426415
34.81745022329518,159.50068442644718
35.337941476567444,164.7550603114936
35.858432729839706,208.3784263024204
36.37892398311197,119.52671399599856
36.89941523638423,213.92028070666646
37.41990648965649,169.77815025961772
37.94039774292875,171.1156201623675
38.46088899620101,161.28595971421416
38.98138024947327,161.35859939210178
39.50187150274553,173.953926676215
40.02236275601779,137.98322912209514
40.54285400929005,141.23251872811403
41.063345262562315,102.56898783801809
41.58383651583458,130.33068185364985
42.10432776910684,106.95390574590377
42.6248190223791,142.10400787235614
43.14531027565136,110.80440159569417
43.66580152892362,138.50914011847507
44.186292782195885,92.45084020256765
44.70678403546815,88.41701232205907
45.22727528874041,92.90948514147757
45.74776654201267,113.28914281186557
46.268257795284924,104.80336559656627
46.788749048557186,77.81114433525892
47.30924030182945,101.53961253671567
47.82973155510171,87.00100693835981
48.35022280837397,115.17855389830297
48.87071406164623,78.72785595093141
49.391205314918494,80.63775513302541
49.911696568190756,105.45128047076992
50.43218782146302,62.092214846453075
50.95267907473528,65.17626750111862
51.47317032800754,70.99937102118102
51.9936615812798,80.19450479350981
52.514152834552064,99.44917226104977
53.034644087824326,74.68194801091433
53.55513534109659,60.58718037471057
54.07562659436885,52.754576707924656
54.59611784764111,46.47751762770681
55.116609100913365,57.18182167701301
55.63710035418563,60.798977067154624
56.15759160745789,65.5307577525759
56.67808286073015,66.70280999500861
57.19857411400241,41.96197513733478
57.71906536727467,38.18265650376157
58.239556620546935,37.768903668170246
58.7600478738192,52.28085109997807
59.28053912709146,32.076874875115614
59.80103038036372,72.63640405200206
60.32152163363598,53.148094189661215
60.84201288690824,38.45883482986868
61.362504140180505,29.11283848682645
61.88299539345277,17.978492541222504
62.40348664672503,34.25817012728359
62.92397789999728,20.279526106457606
63.444469153269544,40.260232122699584
63.964960406541806,19.23152485523554
64.48545165981407,9.65903510011756
65.00594291308633,23.193653909429454
65.5264341663586,8.228131859293441
66.04692541963085,35.259738513042
66.56741667290312,15.261911741673956
67.08790792617538,5.815334576914827
67.60839917944763,-4.3202802228604185
68.1288904327199,6.196210163694925
68.64938168599215,39.70094204363494
69.16987293926442,26.077571828391257
69.69036419253668,29.221654975771546
70.21085544580895,-7.113490866095296
70.7313466990812,25.765873000660946
71.25183795235347,26.99581548883049
71.77232920562572,19.559881084237247
72.29282045889799,-5.133030347330935
72.81331171217025,30.330651954883773
73.33380296544252,-4.737458120751155
73.85429421871477,0.8818978613099713
74.37478547198704,-13.686858576253863
74.8952767252593,29.403972976903216
75.41576797853156,32.84377152079784
75.93625923180382,-0.778187329874541
76.45675048507607,11.550726297641827
76.97724173834834,33.84532396599796
77.4977329916206,-9.762306120670859
78.01822424489286,19.887527815519924
78.53871549816512,3.2686735630977015
79.05920675143739,25.285020836622188
79.57969800470964,9.350028418284017
80.10018925798191,27.98893050148724
80.62068051125416,8.553363793999358
81.14117176452643,5.686876116062162
81.66166301779869,15.630748348892016
82.18215427107096,21.84155208355469
82.70264552434321,22.49543789786831
83.22313677761548,23.3668157167658
83.74362803088773,18.590253587451713
84.26411928415999,26.436727089452592
84.78461053743226,12.770677408594485
85.30510179070451,12.974226218760787
85.82559304397678,2.842002521309224
86.34608429724904,27.61615733758604
86.8665755505213,30.41199098266498
87.38706680379356,10.87432980590652
87.90755805706583,32.673191937919064
88.42804931033808,25.236469762973602
88.94854056361035,39.217015100571814
89.4690318168826,21.773211884064057
89.98952307015487,33.151925591129995
90.51001432342713,36.1838850494929
91.0305055766994,10.96125457471214
91.55099682997165,12.373080739570767
92.0714880832439,39.85374879921542
92.59197933651618,11.475397610897707
93.11247058978843,40.68605485605425
93.6329618430607,17.868723418039444
94.15345309633295,13.908268464125602
94.67394434960522,20.546601609281772
95.19443560287748,37.07973924187644
95.71492685614975,11.97520400304338
96.235418109422,51.89442385719367
96.75590936269427,39.072489341750156
97.27640061596652,58.47709940856703
97.79689186923879,50.61596221358286
98.31738312251105,36.666003586642766
98.83787437578331,64.81065912439524
99.35836562905557,70.3432851176613
99.87885688232784,36.8396338724734
100.39934813560009,76.59667811798563
100.91983938887235,44.43335698247009
101.44033064214462,63.91454188998821
101.96082189541687,80.44234461989059
102.48131314868914,73.04145607332359
103.0018044019614,69.21802729298672
103.52229565523366,66.41230170444823
104.04278690850592,62.254220914420564
104.56327816177819,76.99877271676473
105.08376941505044,55.78163860987694
105.60426066832271,58.55105898135459
106.12475192159496,74.76587462564608
106.64524317486723,80.94876939745137
107.16573442813949,102.22718258733012
107.68622568141176,77.03378176028669
108.20671693468401,84.20984589290286
108.72720818795628,93.53585622852289
109.24769944122853,88.55078676476309
109.76819069450079,93.83171241349744
110.28868194777306,95.9644225671045
110.80917320104531,92.55979394162544
111.32966445431758,121.22680706941222
111.85015570758983,94.2485951169473
112.3706469608621,120.64023153291097
112.89113821413437,110.46006400988722
